date,total_for_foreign,total_cash,grand_total,exchange_rate,url
تـاريخ البيع - ليوم الثلاثاء 2019/8/6 والمنفذ يوم الأثنين 2019/8/5  ,"205,993,304","20,110,000","226,103,304",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/621
تـاريخ البيع - ليوم الأربعاء 2019/8/7 والمنفذ يوم الثلاثاء 2019/8/6  ,"204,386,646","22,760,000","227,146,646",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/622
تـاريخ البيع - ليوم الخميس 2019/8/8 والمنفذ يوم الأربعاء 2019/8/7  ,"175,187,527","21,540,000","196,727,527",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/623
تـاريخ البيع - ليوم الأحد 2019/8/18 والمنفذ يوم الخميس 2019/8/8  ,"135,880,500","19,290,000","155,170,500",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/624
تـاريخ البيع - ليوم الأثنين 2019/8/19 والمنفذ يوم الأحد 2019/8/18  ,"148,322,630","26,200,000","174,522,630",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/625
تـاريخ البيع - ليوم الثلاثاء 2019/8/20 والمنفذ يوم الأثنين 2019/8/19  ,"143,473,309","20,180,000","163,653,309",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/626
تـاريخ البيع - ليوم الأربعاء 2019/8/21 والمنفذ يوم الثلاثاء 2019/8/20  ,"188,403,179","20,840,000","209,243,179",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/627
تـاريخ البيع - ليوم الخميس 2019/8/22 والمنفذ يوم الأربعاء 2019/8/21  ,"187,149,922","24,470,000","211,619,922",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/628
تـاريخ البيع - ليوم الأحد 2019/8/25 والمنفذ يوم الخميس 2019/8/22  ,"220,692,728","16,740,000","237,432,728",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/629
تـاريخ البيع - ليوم الأثنين 2019/8/26 والمنفذ يوم الأحد 2019/8/25  ,"210,288,945","26,420,000","236,708,945",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/630
تـاريخ البيع - ليوم الثلاثاء 2019/8/27 والمنفذ يوم الأثنين 2019/8/26  ,"227,502,557","19,850,000","247,352,557",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/631
تـاريخ البيع - ليوم الأربعاء 2019/8/28 والمنفذ يوم الثلاثاء 2019/8/27  ,"240,141,196","24,950,000","265,091,196",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/632
تـاريخ البيع - ليوم الخميس 2019/8/29 والمنفذ يوم الأربعاء 2019/8/28  ,"241,277,340","24,240,000","265,517,340",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/633
تـاريخ البيع - ليوم الأحد 2019/9/1 والمنفذ يوم الخميس 2019/8/29  ,"204,228,628","18,700,000","222,928,628",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/634
تـاريخ البيع - ليوم الأثنين 2019/9/2 والمنفذ يوم الاحد 2019/9/1  ,"235,146,982","29,390,000","264,536,982",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/635
تـاريخ البيع - ليوم الثلاثاء 2019/9/3 والمنفذ يوم الأثنين 2019/9/2  ,"207,290,570","20,220,000","227,510,570",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/636
تـاريخ البيع - ليوم الأربعاء 2019/9/4 والمنفذ يوم الثلاثاء 2019/9/3  ,"209,379,050","23,130,000","232,509,050",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/637
تـاريخ البيع - ليوم الخميس 2019/9/5 والمنفذ يوم الأربعاء 2019/9/4  ,"210,967,957","21,210,000","232,177,957",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/638
تـاريخ البيع - ليوم الأحد 2019/9/8 والمنفذ يوم الخميس 2019/9/5  ,"195,326,397","18,210,000","213,536,397",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/639
تـاريخ البيع - ليوم الأثنين 2019/9/9 والمنفذ يوم الأحد 2019/9/8  ,"225,907,675","32,720,000","258,627,675",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/640
تـاريخ البيع - ليوم الأربعاء 2019/9/11 والمنفذ يوم الأثنين 2019/9/9  ,"221,015,860","30,230,000","251,245,860",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/641
تـاريخ البيع - ليوم الخميس 2019/9/12 والمنفذ يوم الأربعاء 2019/9/11  ,"231,588,396","26,550,000","258,138,396",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/642
تـاريخ البيع - ليوم الأحد 2019/9/15 والمنفذ يوم الخميس 2019/9/12  ,"224,964,314","19,870,000","244,834,314",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/643
تـاريخ البيع - ليوم الأثنين 2019/9/16 والمنفذ يوم الأحد 2019/9/15  ,"214,314,846","28,660,000","242,974,846",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/644
تـاريخ البيع - ليوم الثلاثاء 2019/9/17 والمنفذ يوم الأثنين 2019/9/16  ,"144,825,789","16,430,000","161,255,789",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/645
تـاريخ البيع - ليوم الأربعاء 2019/9/18 والمنفذ يوم الثلاثاء 2019/9/17  ,"261,901,361","22,480,000","284,381,361",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/646
تـاريخ البيع - ليوم الخميس 2019/9/19 والمنفذ يوم الأربعاء 2019/9/18  ,"231,970,030","24,200,000","256,170,030",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/647
تـاريخ البيع - ليوم الأحد 2019/9/22 والمنفذ يوم الخميس 2019/9/19  ,"212,821,160","19,800,000","232,621,160",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/648
تـاريخ البيع - ليوم الأثنين 2019/9/23 والمنفذ يوم الأحد 2019/9/22  ,"219,097,629","28,660,000","247,757,629",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/649
تـاريخ البيع - ليوم الثلاثاء 2019/9/24 والمنفذ يوم الأثنين 2019/9/23  ,"214,447,031","18,750,000","233,197,031",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/650
تـاريخ البيع - ليوم الأربعاء 2019/9/25 والمنفذ يوم الثلاثاء 2019/9/24  ,"207,450,940","22,690,000","230,140,940",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/651
تـاريخ البيع - ليوم الخميس 2019/9/26 والمنفذ يوم الأربعاء 2019/9/25  ,"221,930,180","23,030,000","244,960,180",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/652
تـاريخ البيع - ليوم الاحد 2019/9/29 والمنفذ يوم الخميس 2019/9/26  ,"213,678,258","19,800,000","233,478,258",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/653
تـاريخ البيع - ليوم الاثنين 2019/9/30 والمنفذ يوم الاحد 2019/9/29  ,"218,714,860","27,790,000","246,504,860",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/654
تـاريخ البيع - ليوم الثلاثاء 2019/10/1 والمنفذ يوم الاثنين 2019/9/30  ,"208,337,735","19,030,000","227,367,735",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/655
تـاريخ البيع - ليوم الاربعاء 2019/10/2 والمنفذ يوم الثلاثاء 2019/10/1  ,"183,678,950","21,830,000","205,508,950",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/656
تـاريخ البيع - ليوم الخميس 2019/10/3 والمنفذ يوم الاربعاء 2019/10/2  ,"214,310,225","24,400,000","238,710,225",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/657
تـاريخ البيع - ليوم الأحد 2019/10/6 والمنفذ يوم الاحد 2019/10/6  ,"207,994,963","19,730,000","227,724,963",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/658
تـاريخ البيع - ليوم الأثنين 2019/10/7 والمنفذ يوم الأثنين 2019/10/7  ,"203,423,058","28,540,000","231,963,058",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/659
تـاريخ البيع - ليوم الثلاثاء 2019/10/8 والمنفذ يوم الأثنين 2019/10/7  ,"186,122,270","18,190,000","204,312,270",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/660
تـاريخ البيع - ليوم الأربعاء 2019/10/9 والمنفذ يوم الثلاثاء 2019/10/8  ,"180,752,600","21,480,000","202,232,600",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/661
تـاريخ البيع - ليوم الخميس 2019/10/10 والمنفذ يوم الأربعاء 2019/10/9  ,"78,317,428","22,490,000","100,807,428",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/662
تـاريخ البيع - ليوم الأحد 2019/10/13 والمنفذ يوم الخميس 2019/10/10  ,"99,228,313","14,960,000","114,188,313",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/663
تـاريخ البيع - ليوم الأثنين 2019/10/14 والمنفذ يوم الأحد 2019/10/13  ,"142,367,703","30,810,000","173,177,703",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/664
تـاريخ البيع - ليوم الثلاثاء 2019/10/15 والمنفذ يوم الأثنين 2019/10/14  ,"179,359,357","19,170,000","198,529,357",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/665
تـاريخ البيع - ليوم الأربعاء 2019/10/16 والمنفذ يوم الثلاثاء 2019/10/15  ,"209,178,408","24,080,000","233,258,408",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/666
تـاريخ البيع - ليوم الخميس 2019/10/17 والمنفذ يوم الأربعاء 2019/10/16  ,"218,281,041","22,210,000","240,491,041",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/667
تـاريخ البيع - ليوم الأحد 2019/10/20 والمنفذ يوم الخميس 2019/10/17  ,"212,405,983","14,570,000","226,975,983",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/668
تـاريخ البيع - ليوم الأثنين 2019/10/21 والمنفذ يوم الأحد 2019/10/20  ,"226,494,339","30,410,000","256,904,339",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/669
تـاريخ البيع - ليوم الثلاثاء 2019/10/22 والمنفذ يوم الأثنين 2019/10/21  ,"191,664,395","20,200,000","211,864,395",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/670
تـاريخ البيع - ليوم الأربعاء 2019/10/23 والمنفذ يوم الثلاثاء 2019/10/22  ,"219,931,312","25,380,000","245,311,312",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/671
تـاريخ البيع - ليوم الخميس 2019/10/24 والمنفذ يوم الأربعاء 2019/10/23  ,"152,811,695","19,410,000","172,221,695",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/672
تـاريخ البيع - ليوم الأحد 2019/10/27 والمنفذ يوم الخميس 2019/10/24  ,"145,804,693","16,230,000","162,034,693",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/673
تـاريخ البيع - ليوم الأثنين 2019/10/28 والمنفذ يوم الأحد 2019/10/27  ,"163,500,152","29,850,000","193,350,152",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/674
تـاريخ البيع - ليوم الثلاثاء 2019/10/29 والمنفذ يوم الأثنين 2019/10/28  ,"198,554,040","19,520,000","218,074,040",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/675
تـاريخ البيع - ليوم الاربعاء 2019/10/30 والمنفذ يوم الثلاثاء 2019/10/29  ,"200,163,170","25,050,000","225,213,170",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/676
تـاريخ البيع - ليوم الخميس 2019/10/31 والمنفذ يوم الاربعاء 2019/10/30  ,"191,591,404","18,200,000","209,791,404",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/677
تـاريخ البيع - ليوم الأحد 2019/11/3 والمنفذ يوم الخميس 2019/10/31  ,"151,062,216","12,100,000","163,162,216",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/678
تـاريخ البيع - ليوم الأثنين 2019/11/4 والمنفذ يوم الأحد 2019/11/3  ,"148,289,867","21,020,000","169,309,867",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/679
تـاريخ البيع - ليوم الثلاثاء 2019/11/5 والمنفذ يوم الأثنين 2019/11/4  ,"173,670,938","19,310,000","192,980,938",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/680
تـاريخ البيع - ليوم الاربعاء 2019/11/6 والمنفذ يوم الثلاثاء 2019/11/5  ,"162,016,367","27,270,000","189,286,367",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/681
تـاريخ البيع - ليوم الخميس 2019/11/7 والمنفذ يوم الثلاثاء 2019/11/5  ,"164,238,479","22,380,000","186,618,479",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/682
تـاريخ البيع - ,"160,321,420","16,160,000","176,481,420",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/683
تـاريخ البيع - ,"217,973,575","22,140,000","240,113,575",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/684
تـاريخ البيع - ,"167,386,307","9,090,000","176,476,307",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/685
تـاريخ البيع - ,"146,639,070","28,830,000","175,469,070",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/686
تـاريخ البيع - ,"148,312,889","22,630,000","170,942,889",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/687
تـاريخ البيع - ,"196,751,153","15,670,000","212,421,153",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/688
تـاريخ البيع - ,"174,183,022","25,530,000","199,713,022",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/689
تـاريخ البيع - ,"228,940,733","18,960,000","247,900,733",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/690
تـاريخ البيع - ,"234,964,308","30,840,000","265,804,308",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/691
تـاريخ البيع - ,"236,446,494","21,580,000","258,026,494",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/692
تـاريخ البيع - ,"233,574,508","17,160,000","250,734,508",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/693
تـاريخ البيع - ,"248,356,753","28,960,000","277,316,753",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/694
تـاريخ البيع - ,"172,452,264","22,390,000","194,842,264",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/695
تـاريخ البيع - ,"161,890,028","26,380,000","188,270,028",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/696
تـاريخ البيع - ,"190,387,190", ,اجمالي المبيعات الكلية,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/697
تـاريخ البيع - ,"183,029,376", ,اجمالي المبيعات الكلية,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/698
تـاريخ البيع - ,"175,500,156", ,اجمالي المبيعات الكلية,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/699
تـاريخ البيع - ,"189,931,400", ,اجمالي المبيعات الكلية,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/700
تـاريخ البيع - ,"201,345,399", ,اجمالي المبيعات الكلية,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/701
تـاريخ البيع - ,"181,774,941", ,اجمالي المبيعات الكلية,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/702
تـاريخ البيع - ,"194,712,875", ,اجمالي المبيعات الكلية,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/703
تـاريخ البيع - ,"168,686,570", ,اجمالي المبيعات الكلية,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/704
تـاريخ البيع - ,"193,950,480", ,اجمالي المبيعات الكلية,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/706
تـاريخ البيع - ,"213,048,304", ,اجمالي المبيعات الكلية,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/707
تـاريخ البيع - ,"209,140,836", ,اجمالي المبيعات الكلية,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/708
تـاريخ البيع - ,"225,639,662", ,اجمالي المبيعات الكلية,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/709
تـاريخ البيع - ,"113,181,000", ,اجمالي المبيعات الكلية,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/710
تـاريخ البيع - ,"202,747,972", ,اجمالي المبيعات الكلية,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/711
تـاريخ البيع - ,"230,705,531", ,اجمالي المبيعات الكلية,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/712
تـاريخ البيع - ,"230,232,623", ,اجمالي المبيعات الكلية,سعر بيع المبالغ المحولة لحسابات المصارف في الخارج (1190) دينار لكل دولار.,https://cbi.iq/currency_auction/view/713
تـاريخ البيع - ,"208,115,588","31,510,000","239,625,588",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/714
تـاريخ البيع - ,"221,594,371","27,850,000","249,444,371",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/715
تـاريخ البيع - ,"222,851,236","32,250,000","255,101,236",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/716
تـاريخ البيع - ,"190,742,030","3,670,000","194,412,030",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/717
تـاريخ البيع - ,"234,822,311","22,420,000","257,242,311",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/718
تـاريخ البيع - ,"224,629,793","35,030,000","259,659,793",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/719
تـاريخ البيع - ,"233,691,883","37,730,000","271,421,883",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/720
تـاريخ البيع - ,"242,102,110","20,690,000","262,792,110",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/721
تـاريخ البيع - ,"223,532,930","30,220,000","253,752,930",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/722
تـاريخ البيع - ,"50,799,000","400,000","51,199,000",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/723
تـاريخ البيع -,"206,396,558","58,470,000","264,866,558",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/724
تـاريخ البيع -,"144,089,700","10,550,000","154,639,700",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/725
تـاريخ البيع -,"119,803,500","16,580,000","136,383,500",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/726
تـاريخ البيع -,"209,603,561","26,500,000","236,103,561",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/727
تـاريخ البيع -,"149,062,821","7,710,000","156,772,821",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/728
تـاريخ البيع -,"229,120,016","40,330,000","269,450,016",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/729
تـاريخ البيع -,"249,639,167","19,440,000","269,079,167",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/730
تـاريخ البيع -,"245,536,662","23,290,000","268,826,662",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/731
تـاريخ البيع -,"239,704,446","22,670,000","262,374,446",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/732
تـاريخ البيع -,"221,868,050","25,620,000","247,488,050",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/733
تـاريخ البيع -,"237,427,900","29,640,000","267,067,900",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/734
تـاريخ البيع -,"225,564,830","20,890,000","246,454,830",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/735
تـاريخ البيع -,"244,158,080","18,500,000","262,658,080",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/736
تـاريخ البيع -,"240,933,795","22,090,000","263,023,795",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/737
تـاريخ البيع -,"252,414,700","27,530,000","279,944,700",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/738
تـاريخ البيع -,"245,342,263","23,080,000","268,422,263",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/739
تـاريخ البيع -,"233,087,841","26,980,000","260,067,841",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/740
تـاريخ البيع -,"225,114,066","17,660,000","242,774,066",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/741
تـاريخ البيع -,"229,560,650","22,790,000","252,350,650",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/742
تـاريخ البيع -,"203,038,098","29,660,000","232,698,098",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/743
تـاريخ البيع -,"223,626,373","24,990,000","248,616,373",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/744
تـاريخ البيع -,"209,174,341","22,990,000","232,164,341",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/745
تـاريخ البيع -,"218,996,322","17,830,000","236,826,322",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/746
تـاريخ البيع -,"209,119,580","22,300,000","231,419,580",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/747
تـاريخ البيع -,"209,119,580","22,300,000","231,419,580",سعر البيع النقدي (1190) دينارلكل دولار.,https://cbi.iq/currency_auction/view/748
